SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,service_count,avg_charge_per_service,monthly_to_total_ratio,is_automatic_payment,charges_diff,is_month_to_month,senior_x_month_to_month,tenure_x_contract,tenure_x_dependents,tenure_x_partner,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customerID
0,72,20.3,1401.15,0,1,10.15,0.014477766287487074,1,-60.450000000000045,0,0,0,72,72,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0794-YVSGE
0,32,54.2,1739.6,0,3,13.55,0.031138687808801566,0,5.199999999999818,1,0,32,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,5423-BHIXO
0,65,90.65,5931.0,0,4,18.130000000000003,0.015281523937963589,0,38.75,1,0,65,0,65,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,6908-VVYHM
0,45,50.9,2333.85,0,3,12.725,0.021800115639120286,1,43.34999999999991,1,0,45,45,45,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,2959-EEXWB
0,42,25.05,949.85,0,2,8.35,0.026344849345322607,0,-102.25000000000011,0,0,0,0,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1839-UMACK
0,8,74.85,572.45,0,2,24.95,0.13052576510593772,0,-26.34999999999991,1,0,8,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3030-YDNRM
0,32,20.5,696.8,0,1,10.25,0.029378045285182,0,40.799999999999955,0,0,0,32,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,7321-KKSDU
1,22,63.55,1381.8,0,5,10.591666666666667,0.045957477581718253,0,-16.299999999999955,1,1,22,0,22,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,3402-XRIUO
1,57,44.85,2572.95,1,2,14.950000000000001,0.017424580897064824,0,16.499999999999545,1,1,57,0,57,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,3132-TVFDZ
0,1,47.95,47.95,0,2,15.983333333333334,0.9795709908069459,0,0.0,1,0,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8286-AFUYI
1,1,45.1,45.1,1,1,22.55,0.9783080260303688,0,0.0,1,1,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8080-DDEMJ
0,1,45.0,45.0,0,1,22.5,0.9782608695652174,0,0.0,1,0,1,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,8356-WUAOJ
0,24,96.0,2122.45,1,4,19.2,0.0452094468906732,0,-181.55000000000018,1,0,24,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,6365-MTGZX
0,1,20.05,20.05,1,1,10.025,0.9524940617577197,1,0.0,1,0,1,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,1349-WXNGG
1,54,90.05,4931.8,0,4,18.009999999999998,0.01825535192993837,0,69.10000000000036,1,1,54,0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,8058-DMYRU
0,4,25.3,116.95,0,2,8.433333333333334,0.21449766850360322,1,15.75,0,0,0,0,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,9350-ZXYJC
0,65,108.65,6937.95,1,7,13.58125,0.01565798860058078,1,-124.30000000000018,0,0,0,65,65,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,6990-YNRIO
0,56,24.3,1261.7,0,2,8.1,0.01924447612259444,0,-99.09999999999991,0,0,0,0,56,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,8958-JPTRR
0,45,75.95,3273.8,0,5,12.658333333333333,0.023192256015634544,0,-143.94999999999982,1,0,45,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,6959-GQEGV
0,71,19.7,1415.85,0,1,9.85,0.013904083001023398,1,17.149999999999864,0,0,0,71,71,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,3173-WSSUE
0,59,66.4,3958.2,0,5,11.066666666666668,0.016771064861588202,1,40.599999999999454,0,0,0,0,59,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,1265-HVPZB
0,69,35.75,2492.25,0,2,11.916666666666666,0.014338714529228918,1,25.5,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,4115-UMJFQ
0,19,18.8,279.2,0,1,9.4,0.06709493219129194,0,-78.0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,7369-TRPFD
0,55,19.4,1083.0,0,1,9.7,0.017896678966789665,1,16.0,0,0,0,55,55,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,1098-KFQEC
0,38,19.3,755.5,0,1,9.65,0.025512227362855255,0,22.100000000000023,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,7190-XHTWJ
0,10,45.55,402.6,1,1,22.775,0.11285926660059463,0,-52.89999999999998,1,0,10,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0621-TWIEM
1,47,67.45,3252.0,0,5,11.241666666666667,0.02073470642483861,1,81.84999999999991,1,1,47,0,47,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,3537-RYBHH
0,2,35.1,68.75,1,1,17.55,0.503225806451613,0,-1.4500000000000028,1,0,2,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,2485-ITVKB
0,1,46.2,46.2,1,1,23.1,0.978813559322034,1,0.0,1,0,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3669-OYSJI
0,1,45.15,45.15,1,1,22.575,0.9783315276273022,0,0.0,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1612-EOHDH
1,1,43.3,43.3,1,3,10.825,0.9774266365688488,0,0.0,1,1,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,6702-OHFWR
0,46,20.1,936.85,0,1,10.05,0.02143199872047769,0,12.25,0,0,0,46,46,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,5296-BFCYD
1,38,57.15,2250.65,1,3,14.2875,0.02538138698287922,1,78.95000000000027,1,1,38,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4510-PYUSH
0,65,58.9,3857.1,0,4,11.78,0.015266581996319431,1,28.59999999999991,0,0,0,0,65,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,9359-JANWS
0,19,73.2,1441.1,1,2,24.400000000000002,0.050759309340545046,0,50.299999999999955,1,0,19,0,19,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,7517-SAWMO
0,52,85.35,4338.6,1,3,21.3375,0.019667711309798136,0,-99.59999999999945,1,0,52,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,4143-HHPMK
0,71,19.45,1378.45,0,1,9.725,0.01409982239298271,0,-2.5,0,0,0,71,71,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,3279-DYZQM
0,1,45.95,45.95,1,1,22.975,0.9787007454739084,0,0.0,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7054-LGEQW
1,52,50.5,2566.3,0,4,10.1,0.01967047092275932,0,-59.69999999999982,1,1,52,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,0523-VNGTF
0,6,25.1,171.0,0,2,8.366666666666667,0.14593023255813956,0,20.399999999999977,0,0,0,0,6,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,9575-IWCAZ
1,26,60.7,1597.4,0,3,15.175,0.03797547547547547,0,19.200000000000045,0,0,0,0,26,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,7105-MXJLL
1,48,99.0,4744.35,0,5,16.5,0.020862528580610492,0,-7.649999999999636,0,0,0,0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,7064-FRRSW
0,64,104.4,6721.6,0,6,14.914285714285715,0.015529705768601434,1,40.0,0,0,0,64,64,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,7940-UQQUG
0,3,83.75,247.25,1,3,20.9375,0.337361530715005,0,-4.0,1,0,3,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0923-PNFUB
0,1,44.05,44.05,0,1,22.025,0.9778024417314095,1,0.0,1,0,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3961-SXAXY
0,72,24.1,1734.65,0,2,8.033333333333333,0.013885287932474866,1,-0.5499999999999545,0,0,0,72,72,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,7010-BRBUU
0,1,45.55,45.55,0,1,22.775,0.9785177228786252,0,0.0,1,0,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3566-HJGPK
0,51,93.8,4539.35,0,5,15.633333333333333,0.02065920028191659,0,-244.44999999999982,1,0,51,51,51,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3062-ICYZQ
0,41,19.7,804.25,0,1,9.85,0.024464452033529958,1,-3.449999999999932,0,0,0,41,41,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,9938-PRCVK
0,72,70.65,5011.15,0,5,11.775,0.014095747333978434,1,-75.65000000000055,0,0,0,72,72,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,0973-KYVNF
0,43,86.45,3574.5,0,7,10.80625,0.024178436582296185,1,-142.8499999999999,0,0,0,0,43,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,5129-HHMZC
0,72,114.1,8086.4,0,8,12.677777777777777,0.014108366100353636,1,-128.79999999999927,0,0,0,0,72,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,9637-CDTKZ
0,47,95.2,4563.0,0,4,19.04,0.020858895705521473,1,88.59999999999945,0,0,0,0,47,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,3946-JEWRQ
0,72,88.55,6362.35,0,8,9.838888888888889,0.013915626203179142,1,-13.24999999999909,0,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,7873-CVMAW
0,3,20.75,67.1,0,1,10.375,0.3046989720998532,1,4.849999999999994,1,0,3,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0463-WZZKO
0,1,70.05,70.05,1,1,35.025,0.9859254046446164,0,0.0,1,0,1,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3494-JCHRQ
0,2,86.0,165.45,1,3,21.5,0.5166716731751277,0,-6.550000000000011,1,0,2,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,6474-FVJLC
0,26,44.65,1156.55,0,3,11.1625,0.03857284782514794,1,-4.349999999999909,1,0,26,0,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4524-QCSSM
0,29,60.2,1834.15,0,3,15.05,0.03280385799525924,0,88.34999999999991,1,0,29,29,29,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,5832-EXGTT
1,35,100.5,3653.35,1,6,14.357142857142858,0.027501470849809133,1,135.8499999999999,1,1,35,0,35,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,8840-DQLGN
0,27,55.45,1477.65,0,3,13.8625,0.0375004226828526,1,-19.5,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2039-JONDJ
0,24,70.3,1706.45,0,5,11.716666666666667,0.04117250871182172,1,19.250000000000227,1,0,24,24,24,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,7217-JYHOQ
0,67,60.4,3953.7,0,4,12.08,0.015272966343844034,1,-93.09999999999991,0,0,0,67,67,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,6695-FRVEC
0,16,72.65,1194.3,1,2,24.21666666666667,0.060779720572241284,0,31.899999999999864,1,0,16,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4547-LYTDD
0,23,55.8,1327.85,0,3,13.95,0.041991195394514055,1,44.450000000000045,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9894-QMIMJ
0,14,31.1,419.7,0,1,15.55,0.0739244116947944,0,-15.700000000000045,1,0,14,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8069-YQQAJ
0,1,21.0,21.0,1,1,10.5,0.9545454545454546,0,0.0,1,0,1,1,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,6770-XUAGN
1,1,45.1,45.1,1,1,22.55,0.9783080260303688,0,0.0,1,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4193-ORFCL
1,4,50.95,207.35,0,3,12.7375,0.24454043676505882,1,3.549999999999983,1,1,4,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,1636-NTNCO
0,16,69.1,1083.7,0,5,11.516666666666666,0.06370425002304785,0,-21.899999999999864,1,0,16,16,0,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3466-WAESX
0,46,43.95,2007.85,0,2,14.65,0.021878189013614758,0,-13.850000000000136,1,0,46,0,46,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,9281-PKKZE
0,68,86.5,5882.75,0,7,10.8125,0.014701508391756957,1,0.75,0,0,0,68,0,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,3638-VBZTA
0,38,69.95,2657.55,0,6,9.992857142857144,0.026311335126290646,0,-0.5499999999997272,1,0,38,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,7459-IMVYU
1,30,50.4,1527.5,1,2,16.8,0.03297350343473994,1,15.5,1,1,30,0,30,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7776-QWNFX
1,5,78.95,378.4,1,2,26.316666666666666,0.20809172377438062,0,-16.350000000000023,1,1,5,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6689-TCZHQ
0,17,90.95,1612.2,0,4,18.19,0.056378626332754776,1,66.04999999999995,1,0,17,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,8563-OYMQY
0,4,19.9,76.65,0,1,9.95,0.2562781712813908,0,-2.9499999999999886,0,0,0,4,4,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0754-EEBDC
0,12,20.15,260.7,0,1,10.075,0.07699656094764998,0,18.900000000000006,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,5777-ZPQNC
0,72,90.6,6441.85,0,8,10.066666666666666,0.014062099847117345,1,-81.34999999999945,0,0,0,72,72,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1951-IEYXM
0,3,92.0,266.8,0,3,23.0,0.3435399551904406,0,-9.199999999999989,1,0,3,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,3318-NMQXL
0,56,94.45,5124.6,1,5,15.741666666666667,0.018427110972373966,0,-164.59999999999945,1,0,56,0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,3143-ILDAL
0,41,24.85,962.25,0,2,8.283333333333333,0.025798079418634833,0,-56.60000000000002,0,0,0,0,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,1022-RKXDR
0,40,36.0,1382.9,0,2,12.0,0.026013440277476693,1,-57.09999999999991,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,2361-FJWNO
0,7,78.5,571.05,0,6,11.214285714285714,0.137225766978411,0,21.549999999999955,1,0,7,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,2272-UOINI
0,69,19.95,1399.35,0,1,9.975,0.0142464383904024,1,22.799999999999955,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,8232-UTFOZ
0,7,20.65,150.0,0,1,10.325,0.1367549668874172,0,5.450000000000017,0,0,0,7,7,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,3750-YHRYO
0,5,30.5,167.2,0,1,15.25,0.1813317479191439,0,14.699999999999989,1,0,5,5,5,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,6637-KYRCV
0,72,106.1,7657.4,0,7,13.2625,0.013854068734983809,1,18.199999999999818,0,0,0,72,72,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,5668-MEISB
0,44,20.5,865.05,0,1,10.25,0.02367068875930951,1,-36.950000000000045,0,0,0,44,44,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0129-QMPDR
0,65,95.5,6153.85,0,5,15.916666666666666,0.015516218916789198,0,-53.649999999999636,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,7188-CBBBA
0,3,64.6,174.2,0,4,12.919999999999998,0.3687214611872146,0,-19.599999999999994,1,0,3,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,5356-CSVSQ
0,24,51.1,1269.6,0,2,17.033333333333335,0.04021722021092398,1,43.19999999999982,1,0,24,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,3221-CJMSG
0,44,84.8,3862.55,1,4,16.96,0.02194872591269687,1,131.35000000000036,1,0,44,0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4720-VSTSI
1,72,89.1,6352.4,0,8,9.899999999999999,0.014023987156483142,1,-62.80000000000018,0,0,0,0,72,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,3219-JQRSL
0,24,54.95,1348.5,0,3,13.7375,0.04071878473508707,0,29.699999999999818,1,0,24,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2801-NISEI
0,1,50.9,50.9,1,2,16.966666666666665,0.9807321772639692,0,0.0,1,0,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3946-MHCZW
0,22,20.45,471.55,0,1,10.225,0.04327584382605015,1,21.650000000000034,1,0,22,0,22,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,4623-ZKHLY
0,70,85.95,5931.75,0,7,10.74375,0.01448737937718596,1,-84.75,0,0,0,70,70,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,6732-VAILE
0,25,60.35,1404.65,0,3,15.0875,0.04293387400846583,0,-104.09999999999991,1,0,25,25,25,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8201-AAXCB
0,37,19.8,726.1,0,1,9.9,0.02723146747352496,1,-6.5,0,0,0,37,37,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,7696-CFTAT
1,22,85.35,1961.6,0,3,21.3375,0.04348822989911342,1,83.90000000000009,1,1,22,22,22,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1845-CSBRZ
0,59,72.1,4194.85,0,5,12.016666666666666,0.01718364574520061,1,-59.04999999999927,0,0,0,59,59,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,2123-VSCOT
0,49,99.8,4872.45,1,5,16.633333333333333,0.02047830592290882,0,-17.75,1,0,49,49,49,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,6651-AZVTJ
0,47,107.35,5118.95,1,6,15.335714285714285,0.020967001630875302,1,73.5,1,0,47,47,47,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,4566-GOLUK
0,31,19.55,658.95,1,1,9.775,0.029623456322448668,0,52.89999999999998,1,0,31,31,31,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,2484-DGXPZ
0,1,81.05,81.05,0,2,27.016666666666666,0.987812309567337,0,0.0,1,0,1,1,1,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,2018-QKYGT
0,3,20.5,76.95,0,1,10.25,0.26298909557408595,0,15.450000000000003,1,0,3,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,2792-VPPET
0,53,111.8,5809.75,0,7,13.975,0.01924020135094437,1,-115.64999999999964,0,0,0,0,53,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,7409-JURKQ
0,1,20.2,20.2,0,1,10.1,0.9528301886792453,0,0.0,1,0,1,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,3247-MHJKM
0,20,19.7,415.9,0,1,9.85,0.047253538018709525,0,21.899999999999977,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,1964-SVLEA
0,3,79.1,246.5,1,3,19.775,0.3195959595959596,0,9.200000000000017,1,0,3,0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4587-NUKOX
0,51,19.85,996.95,0,1,9.925,0.019890776090986523,1,-15.399999999999977,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,7297-DVYGA
0,51,60.5,3145.15,0,4,12.1,0.01922985235923271,1,59.65000000000009,0,0,0,0,51,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,2239-CGBUZ
0,13,19.55,265.3,0,1,9.775,0.07341344348479159,0,11.150000000000006,0,0,0,13,13,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0854-UYHZD
0,1,20.9,20.9,0,1,10.45,0.954337899543379,0,0.0,1,0,1,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,7243-LCGGZ
0,1,21.05,21.05,0,1,10.525,0.9546485260770975,0,0.0,1,0,1,1,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,8267-KFGYD
0,63,71.5,4576.3,0,6,10.214285714285714,0.015620562340244249,0,71.80000000000018,0,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,4890-VMUAV
0,3,54.65,189.1,0,2,18.216666666666665,0.28748027354024197,0,25.150000000000006,1,0,3,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,9261-WDCAF
0,46,19.2,908.15,0,1,9.6,0.0211186272892262,1,24.950000000000045,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,3764-MNMOI
0,1,49.8,49.8,0,2,16.599999999999998,0.9803149606299213,1,0.0,1,0,1,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7442-YGZFK
0,8,25.5,215.2,1,0,25.5,0.1179463459759482,0,11.199999999999989,1,0,8,8,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0420-BWTPW
0,71,20.5,1500.95,0,1,10.25,0.013648923066679983,1,45.450000000000045,0,0,0,71,71,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,8229-BUJHX
